,incident_key,occur_date,occur_time,boro,loc_of_occur_desc,loc_classfctn_desc,murder,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,newgeoreferencedcolumn,zipcodes,date_time
523,262328362,01/22/2023,14:14:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK HISPANIC,POINT (-73.914371 40.854737),10931.0,2023-01-22 14:14:00
524,262334288,01/21/2023,21:17:00,BROOKLYN,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.931618 40.626762),13825.0,2023-01-21 21:17:00
525,262586366,01/26/2023,18:23:00,BROOKLYN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.902874 40.645639),13827.0,2023-01-26 18:23:00
526,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,45-64,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
527,262318300,01/21/2023,17:52:00,BRONX,OUTSIDE,VEHICLE,N,<18,M,WHITE HISPANIC,<18,M,BLACK,POINT (-73.88032931 40.82130126),11611.0,2023-01-21 17:52:00
528,263429756,02/10/2023,18:20:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,ASIAN / PACIFIC ISLANDER,POINT (-73.777523 40.709302),24332.0,2023-02-10 18:20:00
529,262747864,01/30/2023,02:10:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.920484 40.867904),13092.0,2023-01-30 02:10:00
530,263692953,02/15/2023,06:00:00,QUEENS,OUTSIDE,DWELLING,N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.852878 40.749434),14510.0,2023-02-15 06:00:00
531,262145579,01/18/2023,22:18:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.87928 40.753346),14783.0,2023-01-18 22:18:00
532,265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.88722 40.855379),10936.0,2023-03-19 01:48:00
533,264206295,02/25/2023,00:55:00,BROOKLYN,INSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.897168 40.667487),17214.0,2023-02-25 00:55:00
534,261437903,01/05/2023,15:51:00,BROOKLYN,OUTSIDE,STREET,N,<18,M,BLACK,<18,M,BLACK,POINT (-73.914608 40.660111),17614.0,2023-01-05 15:51:00
535,265124476,03/14/2023,12:50:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,ASIAN / PACIFIC ISLANDER,POINT (-73.93924858 40.80765394),13093.0,2023-03-14 12:50:00
536,263529053,02/13/2023,00:35:00,STATEN ISLAND,OUTSIDE,STREET,N,18-24,M,WHITE,25-44,M,BLACK,POINT (-74.147734 40.625009),10700.0,2023-02-13 00:35:00
537,265350047,03/19/2023,12:30:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,F,ASIAN / PACIFIC ISLANDER,POINT (-73.748972 40.749988),14506.0,2023-03-19 12:30:00
538,265730084,03/27/2023,08:15:00,BRONX,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.905107 40.816666),10933.0,2023-03-27 08:15:00
539,262673445,01/29/2023,04:30:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE HISPANIC,POINT (-73.897846 40.852712),10935.0,2023-01-29 04:30:00
540,264075661,02/22/2023,16:55:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,POINT (-73.927388 40.834751),10930.0,2023-02-22 16:55:00
541,264250139,02/26/2023,04:00:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.821423 40.584346),20532.0,2023-02-26 04:00:00
542,265006011,03/11/2023,13:45:00,BROOKLYN,INSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.934961 40.649267),16866.0,2023-03-11 13:45:00
543,265584227,03/23/2023,22:10:00,BRONX,OUTSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK HISPANIC,POINT (-73.859101 40.878047),11605.0,2023-03-23 22:10:00
544,265698001,03/26/2023,21:04:00,MANHATTAN,OUTSIDE,HOUSING,Y,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.946995 40.813343),12424.0,2023-03-26 21:04:00
545,264657996,03/06/2023,19:50:00,BROOKLYN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.991388 40.69883),16865.0,2023-03-06 19:50:00
546,262747865,01/30/2023,18:25:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE,POINT (-73.978186 40.605481),18183.0,2023-01-30 18:25:00
547,262067875,01/17/2023,20:48:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.75071 40.606219),20529.0,2023-01-17 20:48:00
548,263189901,02/07/2023,09:00:00,BRONX,OUTSIDE,STREET,Y,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.909895 40.829182),10934.0,2023-02-07 09:00:00
549,262145576,01/18/2023,22:50:00,QUEENS,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK HISPANIC,POINT (-73.933831 40.774853),16859.0,2023-01-18 22:50:00
550,262699984,01/29/2023,23:50:00,BROOKLYN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,BLACK,POINT (-73.983806 40.701399),16865.0,2023-01-29 23:50:00
551,264775620,03/09/2023,01:40:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,POINT (-73.89338 40.864058),10936.0,2023-03-09 01:40:00
552,263078583,02/05/2023,14:00:00,BROOKLYN,INSIDE,COMMERCIAL,N,45-64,M,WHITE HISPANIC,18-24,M,WHITE,POINT (-74.009444 40.645947),18180.0,2023-02-05 14:00:00
553,262808152,01/31/2023,21:15:00,BROOKLYN,INSIDE,DWELLING,N,<18,M,BLACK,<18,M,BLACK,POINT (-73.910971 40.663046),17614.0,2023-01-31 21:15:00
554,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
555,265744133,03/27/2023,11:08:00,BROOKLYN,OUTSIDE,HOUSING,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.979528 40.695772),17212.0,2023-03-27 11:08:00
556,262673444,01/28/2023,01:03:00,MANHATTAN,INSIDE,TRANSIT,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,POINT (-74.00188311 40.71939629),12076.0,2023-01-28 01:03:00
557,265618360,03/24/2023,13:30:00,BRONX,OUTSIDE,STREET,N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.9088 40.83557),10934.0,2023-03-24 13:30:00
558,265988196,03/31/2023,15:30:00,BROOKLYN,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.895709 40.669299),17214.0,2023-03-31 15:30:00
559,262882569,02/01/2023,19:00:00,BROOKLYN,OUTSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.866944 40.676531),17215.0,2023-02-01 19:00:00
560,264617752,03/03/2023,23:20:00,MANHATTAN,INSIDE,COMMERCIAL,Y,25-44,M,BLACK,65+,M,ASIAN / PACIFIC ISLANDER,POINT (-73.955214 40.775129),12425.0,2023-03-03 23:20:00
561,264689064,03/07/2023,14:18:00,BROOKLYN,INSIDE,COMMERCIAL,N,18-24,M,BLACK,18-24,M,BLACK,POINT (-74.004711 40.654033),13515.0,2023-03-07 14:18:00
562,264689062,03/07/2023,21:32:00,MANHATTAN,INSIDE,DWELLING,Y,45-64,M,BLACK,25-44,M,BLACK,POINT (-73.943363 40.829217),12428.0,2023-03-07 21:32:00
563,261444577,01/04/2023,21:13:00,MANHATTAN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.937448 40.823875),13097.0,2023-01-04 21:13:00
564,264689064,03/07/2023,14:18:00,BROOKLYN,INSIDE,COMMERCIAL,N,<18,M,BLACK,18-24,M,BLACK,POINT (-74.004711 40.654033),13515.0,2023-03-07 14:18:00
565,265674098,03/25/2023,02:38:00,BRONX,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.88723401 40.84463555),11269.0,2023-03-25 02:38:00
566,261968807,01/13/2023,22:12:00,MANHATTAN,OUTSIDE,HOUSING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.950569 40.79071),12426.0,2023-01-13 22:12:00
567,263399439,02/10/2023,16:55:00,BROOKLYN,OUTSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE,POINT (-73.999086 40.575042),18184.0,2023-02-10 16:55:00
568,265522984,03/22/2023,23:26:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE HISPANIC,POINT (-73.90493864 40.84337521),10935.0,2023-03-22 23:26:00
569,265643046,03/25/2023,03:00:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,F,BLACK,POINT (-73.75693158 40.66550398),15313.0,2023-03-25 03:00:00
570,265187031,03/15/2023,16:53:00,BROOKLYN,OUTSIDE,COMMERCIAL,Y,<18,M,BLACK HISPANIC,<18,M,BLACK,POINT (-73.916899 40.672053),13516.0,2023-03-15 16:53:00
571,263693794,02/15/2023,18:41:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.939299 40.670612),17615.0,2023-02-15 18:41:00
572,264775620,03/09/2023,01:40:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,POINT (-73.89338 40.864058),10936.0,2023-03-09 01:40:00
573,261964438,01/15/2023,23:23:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.93487298 40.67959248),17615.0,2023-01-15 23:23:00
574,263357861,02/09/2023,14:30:00,MANHATTAN,OUTSIDE,STREET,N,<18,M,BLACK,18-24,M,ASIAN / PACIFIC ISLANDER,POINT (-73.990157 40.713718),11723.0,2023-02-09 14:30:00
575,262205773,01/19/2023,11:31:00,MANHATTAN,OUTSIDE,STREET,N,<18,M,BLACK HISPANIC,18-24,M,BLACK,POINT (-73.954774 40.815425),12424.0,2023-01-19 11:31:00
576,263558473,02/13/2023,18:57:00,BRONX,INSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE HISPANIC,POINT (-73.8848 40.854253),10936.0,2023-02-13 18:57:00
577,265403527,03/20/2023,02:00:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.892433 40.656636),17214.0,2023-03-20 02:00:00
578,264262260,02/26/2023,18:06:00,QUEENS,OUTSIDE,HOUSING,N,25-44,M,BLACK,25-44,F,BLACK,POINT (-73.78363 40.685317),24669.0,2023-02-26 18:06:00
579,263429758,02/11/2023,02:32:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.919342 40.766689),16860.0,2023-02-11 02:32:00
580,263692952,02/15/2023,17:20:00,BRONX,OUTSIDE,STREET,Y,<18,M,BLACK,18-24,M,WHITE HISPANIC,POINT (-73.90462205 40.8473932),10935.0,2023-02-15 17:20:00
581,263211696,02/07/2023,04:34:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,ASIAN / PACIFIC ISLANDER,POINT (-73.87468 40.831826),11610.0,2023-02-07 04:34:00
582,262145575,01/18/2023,16:49:00,QUEENS,OUTSIDE,STREET,N,<18,M,BLACK,<18,F,BLACK,POINT (-73.744911 40.696395),15311.0,2023-01-18 16:49:00
583,263065673,02/04/2023,19:48:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.94646071 40.80066396),12426.0,2023-02-04 19:48:00
584,263889115,02/18/2023,21:05:00,BROOKLYN,OUTSIDE,STREET,N,18-24,M,BLACK,18-24,F,BLACK,POINT (-73.958987 40.665118),13509.0,2023-02-18 21:05:00
585,265124475,03/14/2023,09:49:00,MANHATTAN,OUTSIDE,STREET,N,18-24,M,BLACK,<18,M,BLACK,POINT (-73.983734 40.775738),12420.0,2023-03-14 09:49:00
586,265354835,03/19/2023,23:48:00,BRONX,INSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.850098 40.903785),11608.0,2023-03-19 23:48:00
587,263357365,02/07/2023,16:40:00,BROOKLYN,OUTSIDE,OTHER,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.947438 40.630373),17217.0,2023-02-07 16:40:00
588,264940966,03/10/2023,19:55:00,QUEENS,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,WHITE,POINT (-73.83816748 40.78918313),14191.0,2023-03-10 19:55:00
589,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,Y,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
590,265291114,03/17/2023,16:20:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.78205 40.709526),24340.0,2023-03-17 16:20:00
591,261958837,01/15/2023,14:06:00,BROOKLYN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.935732 40.693921),17213.0,2023-01-15 14:06:00
592,263692953,02/15/2023,06:00:00,QUEENS,OUTSIDE,DWELLING,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.852878 40.749434),14510.0,2023-02-15 06:00:00
593,265584225,03/23/2023,18:42:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.907529 40.662761),17614.0,2023-03-23 18:42:00
594,261843719,01/11/2023,21:15:00,QUEENS,INSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,F,WHITE HISPANIC,POINT (-73.906951 40.723879),14788.0,2023-01-11 21:15:00
595,262268556,01/20/2023,10:20:00,QUEENS,OUTSIDE,STREET,N,<18,M,BLACK,<18,M,BLACK,POINT (-73.815039 40.586619),20531.0,2023-01-20 10:20:00
596,263482956,02/12/2023,01:13:00,MANHATTAN,OUTSIDE,OTHER,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.940202 40.840472),13090.0,2023-02-12 01:13:00
597,264689065,03/07/2023,20:07:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,WHITE,POINT (-73.866056 40.859588),11605.0,2023-03-07 20:07:00
598,263349965,02/09/2023,17:37:00,MANHATTAN,OUTSIDE,STREET,Y,18-24,M,BLACK,18-24,M,BLACK,POINT (-73.98884266 40.75853318),13094.0,2023-02-09 17:37:00
599,265006011,03/11/2023,13:45:00,BROOKLYN,INSIDE,DWELLING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.934961 40.649267),16866.0,2023-03-11 13:45:00
600,262747866,01/30/2023,22:50:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.831295 40.888503),11275.0,2023-01-30 22:50:00
601,265056548,03/13/2023,04:30:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.880406 40.829779),11610.0,2023-03-13 04:30:00
602,265744133,03/27/2023,11:08:00,BROOKLYN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.979528 40.695772),17212.0,2023-03-27 11:08:00
603,265354835,03/19/2023,23:48:00,BRONX,INSIDE,COMMERCIAL,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.850098 40.903785),11608.0,2023-03-19 23:48:00
604,266069023,03/31/2023,22:25:00,QUEENS,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.911311 40.768408),16860.0,2023-03-31 22:25:00
605,261528414,01/07/2023,01:10:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK HISPANIC,POINT (-73.911672 40.83392),10934.0,2023-01-07 01:10:00
606,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,Y,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
607,265461076,03/21/2023,22:01:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.89588027 40.82099248),10937.0,2023-03-21 22:01:00
608,265246482,03/16/2023,22:08:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.929566 40.670507),17615.0,2023-03-16 22:08:00
609,265673021,03/25/2023,14:52:00,STATEN ISLAND,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-74.081663 40.61547),10691.0,2023-03-25 14:52:00
610,262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.884524 40.739221),14784.0,2023-01-21 04:00:00
611,264206295,02/25/2023,00:55:00,BROOKLYN,INSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,WHITE HISPANIC,POINT (-73.897168 40.667487),17214.0,2023-02-25 00:55:00
612,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,Y,45-64,M,WHITE HISPANIC,18-24,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
613,261307947,01/03/2023,01:47:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.916026 40.658126),17614.0,2023-01-03 01:47:00
614,265124473,03/13/2023,23:00:00,MANHATTAN,INSIDE,HOUSING,N,18-24,M,WHITE HISPANIC,<18,F,WHITE HISPANIC,POINT (-73.947642 40.799045),12426.0,2023-03-13 23:00:00
615,261397465,01/04/2023,18:40:00,MANHATTAN,INSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,WHITE HISPANIC,POINT (-73.985418 40.718403),11723.0,2023-01-04 18:40:00
616,264266620,02/25/2023,22:58:00,BRONX,OUTSIDE,DWELLING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.914272 40.83655),10934.0,2023-02-25 22:58:00
617,264417852,03/01/2023,12:50:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.851061 40.875237),11607.0,2023-03-01 12:50:00
618,265750629,03/27/2023,17:30:00,QUEENS,OUTSIDE,HOUSING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.936279 40.773785),16859.0,2023-03-27 17:30:00
619,263623274,02/14/2023,11:54:00,BROOKLYN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.89167 40.672515),17214.0,2023-02-14 11:54:00
620,262278067,01/21/2023,00:36:00,MANHATTAN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,F,BLACK,POINT (-73.94442 40.814322),12427.0,2023-01-21 00:36:00
621,263065672,02/04/2023,17:30:00,BRONX,OUTSIDE,STREET,N,25-44,M,BLACK,45-64,F,BLACK,POINT (-73.920037 40.852859),10931.0,2023-02-04 17:30:00
622,265006012,03/12/2023,21:20:00,BROOKLYN,OUTSIDE,STREET,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,POINT (-74.017896 40.639581),18180.0,2023-03-12 21:20:00
623,262278067,01/21/2023,00:36:00,MANHATTAN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.94442 40.814322),12427.0,2023-01-21 00:36:00
624,263693795,02/15/2023,14:25:00,QUEENS,INSIDE,COMMERCIAL,N,25-44,M,BLACK,25-44,M,BLACK,POINT (-73.82406 40.676929),24016.0,2023-02-15 14:25:00
625,265124476,03/14/2023,12:50:00,MANHATTAN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.93924858 40.80765394),13093.0,2023-03-14 12:50:00
626,263399439,02/10/2023,16:55:00,BROOKLYN,OUTSIDE,COMMERCIAL,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.999086 40.575042),18184.0,2023-02-10 16:55:00
627,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,Y,45-64,M,WHITE HISPANIC,45-64,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
628,265522341,03/22/2023,14:34:00,BRONX,OUTSIDE,STREET,N,18-24,M,WHITE HISPANIC,18-24,M,BLACK,POINT (-73.90073162 40.83130042),10934.0,2023-03-22 14:34:00
629,265124474,03/14/2023,11:09:00,BROOKLYN,OUTSIDE,STREET,N,25-44,M,BLACK,25-44,F,BLACK,POINT (-73.88756851 40.66169022),17214.0,2023-03-14 11:09:00
630,262696073,01/29/2023,17:00:00,MANHATTAN,OUTSIDE,HOUSING,Y,UNKWOWN,UNKWOWN,UNKWOWN,<18,M,BLACK,POINT (-73.939372 40.78845),12426.0,2023-01-29 17:00:00
631,265403528,03/20/2023,21:48:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.949571 40.680013),17618.0,2023-03-20 21:48:00
632,265674098,03/25/2023,02:38:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.88723401 40.84463555),11269.0,2023-03-25 02:38:00
633,264617751,03/05/2023,16:10:00,QUEENS,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.936279 40.773785),16859.0,2023-03-05 16:10:00
634,263693795,02/15/2023,14:25:00,QUEENS,INSIDE,COMMERCIAL,N,25-44,M,BLACK,45-64,M,ASIAN / PACIFIC ISLANDER,POINT (-73.82406 40.676929),24016.0,2023-02-15 14:25:00
635,264266619,02/26/2023,13:26:00,BRONX,OUTSIDE,STREET,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.89180071 40.85461144),10936.0,2023-02-26 13:26:00
636,264250138,02/25/2023,10:02:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.889368 40.837603),11269.0,2023-02-25 10:02:00
637,262067875,01/17/2023,20:48:00,QUEENS,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,F,BLACK,POINT (-73.75071 40.606219),20529.0,2023-01-17 20:48:00
638,263623274,02/14/2023,11:54:00,BROOKLYN,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,BLACK,POINT (-73.89167 40.672515),17214.0,2023-02-14 11:54:00
639,261307948,01/03/2023,03:19:00,BROOKLYN,INSIDE,COMMERCIAL,N,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,POINT (-74.006726 40.655237),13515.0,2023-01-03 03:19:00
640,263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,STREET,Y,45-64,M,WHITE HISPANIC,25-44,M,BLACK,POINT (-73.892569 40.846117),10935.0,2023-02-10 14:29:00
641,262205775,01/19/2023,20:52:00,BRONX,OUTSIDE,STREET,Y,18-24,M,BLACK,<18,M,BLACK,POINT (-73.897415 40.817024),10937.0,2023-01-19 20:52:00
642,264689063,03/07/2023,01:56:00,BROOKLYN,INSIDE,DWELLING,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,POINT (-74.005786 40.634162),17621.0,2023-03-07 01:56:00
643,265403881,03/20/2023,22:45:00,BROOKLYN,INSIDE,HOUSING,Y,25-44,M,BLACK,25-44,M,WHITE,POINT (-73.937983 40.595179),13512.0,2023-03-20 22:45:00
644,262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,OTHER,N,UNKWOWN,UNKWOWN,UNKWOWN,18-24,M,BLACK,POINT (-73.915354 40.83113),10934.0,2023-01-21 22:23:00
645,261579694,01/08/2023,04:30:00,BRONX,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,45-64,M,BLACK,POINT (-73.869907 40.869676),11605.0,2023-01-08 04:30:00
646,261254613,01/02/2023,19:38:00,BRONX,OUTSIDE,STREET,N,18-24,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,POINT (-73.896468 40.86333),11606.0,2023-01-02 19:38:00
647,265681413,03/24/2023,22:30:00,QUEENS,OUTSIDE,STREET,N,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,POINT (-73.834961 40.761767),13832.0,2023-03-24 22:30:00
648,264616551,03/05/2023,18:22:00,BRONX,OUTSIDE,HOUSING,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,F,BLACK,POINT (-73.821282 40.820496),11274.0,2023-03-05 18:22:00
649,263839261,02/16/2023,23:55:00,STATEN ISLAND,INSIDE,DWELLING,Y,<18,M,BLACK HISPANIC,<18,M,BLACK HISPANIC,POINT (-74.07637 40.625903),10691.0,2023-02-16 23:55:00
650,265417230,03/21/2023,00:40:00,BRONX,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.896413 40.826963),10937.0,2023-03-21 00:40:00
651,263068067,02/05/2023,01:34:00,BROOKLYN,OUTSIDE,STREET,N,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.915526 40.648814),13827.0,2023-02-05 01:34:00
652,265744133,03/27/2023,11:08:00,BROOKLYN,OUTSIDE,HOUSING,Y,UNKWOWN,UNKWOWN,UNKWOWN,25-44,M,BLACK,POINT (-73.979528 40.695772),17212.0,2023-03-27 11:08:00
